Favwon,Prior,Market,Bet,Kelly,Month,Numberofsets,Wrank,Lrank,Markettotal
0,0.730206659,-0.180540153,1,0,9,3,4,77,0.910746812
1,0.678726621,-0.090504148,1,0.008795941,9,3,10,36,0.769230769
1,0.739177689,-0.025348305,0,0.033710023,9,3,14,75,0.764525994
1,0.640309035,-0.033545413,0,0,9,3,11,25,0.673854447
1,0.557670511,-0.078461804,1,0.023817932,9,3,9,20,0.636132316
1,0.649639306,-0.04384197,0,0,9,3,33,62,0.693481276
0,0.520031522,-0.183203358,1,0.240236065,9,3,26,59,0.70323488
1,0.697287322,-0.020072793,0,0.033544583,9,3,6,14,0.717360115
1,0.514172213,-0.024040919,0,0,9,3,9,11,0.538213132
0,0.70096581,-0.047537184,0,0,9,3,10,33,0.748502994
1,0.612106449,-0.002144165,1,0.328689839,9,3,26,77,0.614250614
0,0.580798638,-0.055333678,1,0,9,3,6,11,0.636132316
1,0.511011682,-0.198208176,1,0.241200943,9,3,33,77,0.709219858
1,0.740136539,-0.100199596,1,0.011724025,10,3,50,244,0.840336134
0,0.748192315,-0.017504469,0,0,10,3,33,45,0.765696784
0,0.79279888,-0.061901975,1,0,10,3,21,55,0.854700855
0,0.625398971,-0.069045474,1,0,10,3,40,44,0.694444444
1,0.771793298,0.013067956,1,0.199943797,10,3,13,83,0.758725341
1,0.839322032,-0.012466724,0,0.145686027,10,3,42,181,0.851788756
1,0.600041129,-0.077465647,1,0.376858791,10,3,24,36,0.677506775
1,0.700729132,0.05805561,1,0.247938964,10,3,12,31,0.642673522
1,0.878101239,-0.100372342,1,0.025697648,10,3,23,718,0.978473581
1,0.831531768,-0.072627364,1,0,10,3,11,79,0.904159132
1,0.741812589,-0.045588986,0,0,10,3,17,84,0.787401575
1,0.73705548,-0.082616652,1,0,10,3,16,119,0.819672131
0,0.749796137,-0.103446184,1,0,10,3,10,43,0.853242321
1,0.750339231,-0.128395391,1,0.04296689,10,3,19,58,0.878734622
1,0.659782883,0.057373245,1,0.207885865,10,3,30,41,0.602409639
0,0.619273842,-0.086940848,1,0,10,3,25,29,0.706214689
1,0.710855215,-0.10747539,1,0.019834173,10,3,20,75,0.818330606
0,0.55131991,-0.062930705,1,0,10,3,22,54,0.614250614
1,0.591631563,-0.03572101,0,0,10,3,18,27,0.627352572
0,0.625727799,-0.074552313,1,0,10,3,14,26,0.700280112
0,0.532267105,-0.167033595,1,0,10,3,38,51,0.699300699
1,0.738682864,-0.118950069,1,0.02532051,10,3,32,271,0.857632933
1,0.649513428,0.107214079,1,0.313953273,10,3,60,110,0.542299349
1,0.930516786,-0.053735183,1,0,10,3,2,36,0.984251969
1,0.854446875,-0.074921155,1,0,10,3,9,55,0.92936803
1,0.727145404,-0.116024916,1,0.035071967,10,3,12,60,0.84317032
1,0.82966333,-0.032405636,0,0.019387404,10,3,7,22,0.862068966
1,0.697347938,0.035972277,1,0.193327776,10,3,42,43,0.661375661
1,0.869963334,-0.011870881,0,0.1745578,10,3,4,45,0.881834215
0,0.660838546,-0.137883499,1,0,10,3,13,44,0.798722045
1,0.7195831,0.031825191,1,0.205943746,10,3,6,30,0.687757909
1,0.69959986,-0.013666901,0,0.058928166,10,3,11,32,0.713266762
1,0.666238856,-0.065825566,1,0,10,3,18,25,0.732064422
1,0.825020412,0.01726597,1,0.271276881,10,3,5,23,0.807754443
0,0.516252711,-0.090543406,1,0.06737484,10,3,17,19,0.606796117
1,0.701969318,-0.031168512,0,0,10,3,8,20,0.73313783
1,0.689913042,-0.03263031,0,0,10,3,16,38,0.722543353
1,0.63718481,0.059150128,1,0.190321564,10,3,26,50,0.578034682
1,0.949887365,-0.020986421,0,0.062204804,10,3,1,44,0.970873786
1,0.899373697,-0.05848071,1,0,10,3,2,17,0.957854406
0,0.667271373,-0.091453968,1,0,10,3,4,50,0.758725341
0,0.698183807,-0.038193218,0,0,10,3,6,16,0.736377025
0,0.699754468,-0.06128054,1,0,10,3,7,42,0.761035008
1,0.671921172,0.02924765,1,0.157004976,10,3,9,18,0.642673522
1,0.515619014,-0.050632402,1,0.03645604,10,3,8,11,0.566251416
1,0.726528963,0.019315385,1,0.179006314,10,3,5,12,0.707213579
1,0.889806765,-0.00947381,0,0.212351744,10,3,2,42,0.899280576
1,0.789246668,0.076995956,1,0.389327839,10,3,5,16,0.712250712
1,0.684596591,-0.083452564,1,0,10,3,9,50,0.768049155
1,0.868208017,0.029281842,1,0.382993083,10,3,1,8,0.838926174
1,0.827635268,-0.035922591,0,0,10,3,2,9,0.863557858
0,0.766578977,0.012431164,1,0,10,3,1,5,0.754147813
1,0.726955518,-0.010507609,0,0.084411265,10,3,2,5,0.737463127
1,0.759327275,-0.13035244,1,0.046177974,10,3,46,194,0.889679715
0,0.653414867,-0.100732946,1,0,10,3,72,808,0.754147813
1,0.54244148,-0.08255852,1,0.187875144,10,3,49,128,0.625
0,0.574489496,-0.099364952,1,0,10,3,44,99,0.673854447
0,0.580764935,-0.118535765,1,0,10,3,65,88,0.699300699
1,0.502379164,-0.111117769,1,0.10782006,10,3,67,85,0.613496933
0,0.723307487,0.115034981,1,0,10,3,50,98,0.608272506
1,0.785276547,0.207909342,1,0.647714132,10,3,66,293,0.577367206
1,0.525760575,-0.104756449,1,0.070121664,10,3,25,80,0.630517024
1,0.75272227,-0.003707382,0,0.126518505,10,3,28,137,0.756429652
0,0.554413966,-0.116726974,1,0,10,3,52,97,0.67114094
1,0.750744285,-0.028071915,0,0.028622916,10,3,26,36,0.778816199
1,0.651351851,-0.023411981,0,0,10,3,63,244,0.674763833
1,0.738645704,-0.062636348,1,0,10,3,68,334,0.801282051
1,0.741192146,-0.096328792,1,0.002700516,10,3,64,340,0.837520938
0,0.554092148,-0.150133204,1,0,10,3,106,176,0.704225352
0,0.591666341,-0.245854597,1,0,10,3,83,91,0.837520938
1,0.559732182,-0.012350198,0,0,10,3,112,131,0.57208238
0,0.520930555,-0.094832992,1,0.071313896,10,3,94,209,0.615763547
1,0.533118673,-0.287899389,1,0.301489887,10,3,73,187,0.821018062
0,0.509329876,-0.118810827,1,0.118060252,10,3,51,240,0.628140704
1,0.70088371,0.041253103,1,0.210471545,10,3,76,102,0.659630607
0,0.54263692,-0.172670662,1,0,10,3,75,84,0.715307582
1,0.8134571,0.11707827,1,0.499992003,10,3,57,115,0.69637883
1,0.600961393,0.063904465,1,0.169162075,10,3,70,149,0.537056928
0,0.551892443,0.015986762,1,0,10,3,40,53,0.535905681
1,0.762434239,-0.032478321,0,0.008404144,10,3,46,73,0.79491256
0,0.715176832,-0.155903307,1,0,10,3,27,808,0.871080139
1,0.610545384,-0.217269186,1,0.188549887,10,3,22,83,0.82781457
1,0.691818867,-0.152775728,1,0.085240668,10,3,47,142,0.844594595
0,0.780787294,-0.055333107,0,0,10,3,43,74,0.836120401
1,0.602858843,-0.102359775,1,0.04535038,10,3,49,131,0.705218618
1,0.518825068,-0.091675542,1,0.116955717,10,3,29,32,0.610500611
1,0.523412025,-0.208652397,1,0.232118069,10,3,41,71,0.732064422
0,0.587658094,-0.146556296,1,0,10,3,25,66,0.734214391
1,0.588075712,0.019893893,1,0.072537912,10,3,65,98,0.568181818
1,0.527019711,-0.111549893,1,0.176682719,10,3,60,105,0.638569604
1,0.583827818,-0.02891728,0,0,10,3,15,64,0.612745098
1,0.582029277,-0.116294746,1,0.074101464,10,3,44,209,0.698324022
1,0.57410283,-0.048562176,0,0,10,3,86,95,0.622665006
1,0.609742461,-0.200630311,1,0.164588524,10,3,96,406,0.810372771
0,0.762633537,-0.171945903,1,0,10,3,31,213,0.934579439
1,0.843418633,-0.084225152,1,0,10,3,12,240,0.927643785
1,0.780567363,-0.08448454,1,0,10,3,8,57,0.865051903
0,0.690341987,-0.094587369,1,0,10,3,24,176,0.784929356
1,0.573131265,-0.076219385,1,0.294359177,10,3,40,63,0.649350649
1,0.843724889,-0.003732738,0,0.201152716,10,3,10,84,0.847457627
0,0.681455854,-0.132876394,1,0,10,3,20,96,0.814332248
1,0.736470165,0.044907233,1,0.251933547,10,3,26,67,0.691562932
1,0.826157959,0.014469647,1,0.261202331,10,3,11,131,0.811688312
0,0.522046575,-0.073900982,1,0.041214893,10,3,47,86,0.595947557
1,0.635047957,-0.00928194,0,0.032792544,10,3,32,41,0.644329897
1,0.838132325,0.018460194,1,0.292542138,10,3,3,97,0.819672131
1,0.643211524,-0.057068588,0,0,10,3,149,213,0.700280112
0,0.547422809,-0.148956021,1,0,10,3,68,105,0.69637883
1,0.814339771,0.116989701,1,0.501633987,10,3,17,74,0.69735007
1,0.762340327,-0.15677732,1,0.083963954,10,3,8,149,0.919117647
1,0.809690012,-0.083167131,1,0,10,3,10,105,0.892857143
0,0.706166597,-0.118915911,1,0,10,3,11,25,0.825082508
1,0.74213871,-0.072193537,1,0,10,3,28,96,0.814332248
1,0.726856341,-0.002006633,0,0.113452682,10,3,86,808,0.728862974
1,0.677755303,-0.010002606,0,0.057055962,10,3,102,131,0.687757909
1,0.604740531,0.012323469,1,0.068198874,10,3,15,26,0.592417062
1,0.571819286,-0.131415594,1,0.102438971,10,3,22,65,0.70323488
0,0.58807832,-0.032269074,0,0,10,3,17,63,0.620347395
1,0.522751127,-0.054616079,0,0.00346583,10,3,44,176,0.577367206
1,0.595234722,0.000704401,1,0.033392922,10,3,12,46,0.594530321
1,0.702438478,0.088187864,1,0.306214958,10,3,3,32,0.614250614
1,0.803452762,0.024636563,1,0.26894076,10,3,10,86,0.778816199
1,0.828703742,0.014371494,1,0.266312479,10,3,12,44,0.814332248
1,0.593076024,-0.0050101,1,0.274779717,10,3,22,102,0.598086124
1,0.589716222,-0.033725174,0,0,10,3,25,28,0.623441397
0,0.73012554,-0.089546591,1,0,10,3,8,63,0.819672131
1,0.597956791,0.05741625,1,0.19601223,10,3,3,26,0.540540541
1,0.69830095,-0.038076075,0,0,10,3,12,63,0.736377025
0,0.670993858,0.038082466,1,0,10,3,3,28,0.632911392
1,0.670888666,-0.146104798,1,0.08888541,10,3,10,102,0.816993464
1,0.881165882,-0.073032591,1,0,10,3,6,62,0.954198473
1,0.56004354,-0.179601431,1,0.177192193,10,3,76,81,0.73964497
1,0.638854435,-0.197265966,1,0.152463287,10,3,39,56,0.836120401
1,0.763594783,-0.017655217,0,0.079821454,10,3,17,112,0.78125
0,0.632432429,0.052386025,1,0,10,3,70,71,0.580046404
1,0.63677783,0.014112824,1,0.094554641,10,3,28,35,0.622665006
0,0.571810861,-0.032784061,0,0,10,3,20,63,0.604594921
1,0.78124489,-0.142969528,1,0.065302401,10,3,13,50,0.924214418
0,0.735168717,-0.167358358,1,0,10,3,8,65,0.902527076
1,0.798411584,-0.092854014,1,0.003286191,10,3,18,175,0.891265597
1,0.568977099,-0.168486027,1,0.154857795,10,3,29,42,0.737463127
1,0.655414357,-0.135724884,1,0.075460754,10,3,48,51,0.791139241
0,0.810403075,-0.011965346,0,0,10,3,7,83,0.822368421
1,0.755401734,0.024407582,1,0.216894902,10,3,21,52,0.730994152
0,0.501617531,-0.160634124,1,0.18984654,10,3,27,58,0.662251656
1,0.506163476,-0.284975765,1,0.324452632,10,3,15,66,0.791139241
0,0.72298518,-0.078296871,1,0,10,3,16,111,0.801282051
1,0.578772286,-0.047009942,1,0.273264857,10,3,53,64,0.625782228
0,0.507633169,-0.107372981,1,0.094173863,10,3,72,97,0.61500615
0,0.641217082,-0.169155689,1,0,10,3,32,73,0.810372771
0,0.556293345,0.015752804,1,0,10,3,30,33,0.540540541
1,0.95241208,-0.029906191,0,0,10,3,5,224,0.982318271
1,0.853947877,-0.068561348,1,0,10,3,6,48,0.922509225
1,0.594565272,0.018528406,1,0.07555674,10,3,39,63,0.576036866
1,0.670710943,0.011949415,1,0.113929977,10,3,3,31,0.658761528
0,0.751389818,-0.028641383,0,0,10,3,10,55,0.780031201
0,0.671866239,0.070904701,1,0,10,3,12,24,0.600961538
1,0.58568673,0.005640327,1,0.227367374,10,3,17,35,0.580046404
1,0.501863229,-0.054929644,0,0.016179512,10,3,40,46,0.556792873
0,0.544714908,-0.05624663,0,0,10,3,18,29,0.600961538
0,0.602195389,0.020123212,1,0,10,3,36,43,0.582072177
0,0.538142598,-0.045287973,0,0,10,3,26,41,0.583430572
1,0.548758913,-0.080171905,1,0.030639336,10,3,96,101,0.628930818
1,0.502561327,-0.121658398,1,0.09687888,10,3,14,25,0.624219725
0,0.500209591,-0.045641938,0,0,10,3,22,45,0.545851528
1,0.698341051,0.014346523,1,0.139096117,10,3,58,70,0.683994528
1,0.729919321,-0.126245063,1,0.049164852,10,3,13,73,0.856164384
1,0.760537051,0.000658631,1,0.148752546,10,3,3,33,0.759878419
1,0.908015208,0.061991519,1,0.588794001,10,3,5,97,0.846023689
1,0.652966606,0.068854456,1,0.388591809,10,3,21,24,0.58411215
0,0.55018183,-0.13101708,1,0,10,3,55,101,0.68119891
1,0.624163238,-0.115481733,1,0.059057161,10,3,41,111,0.73964497
1,0.546698571,-0.168609011,1,0.167653006,10,3,15,53,0.715307582
1,0.582663866,0.020866113,1,0.192323409,10,3,40,83,0.561797753
1,0.560792801,-0.017241881,0,0,10,3,65,81,0.578034682
0,0.709496069,-0.012004652,0,0,10,3,14,36,0.721500722
1,0.906521665,-0.047676808,1,0,10,3,5,101,0.954198473
1,0.690273343,-0.077775812,1,0,10,3,3,15,0.768049155
1,0.726316121,0.053368611,1,0.261730649,10,3,21,41,0.67294751
1,0.742118799,0.049598023,1,0.270354959,10,3,6,22,0.692520776
0,0.547377527,-0.11051721,1,0,10,3,29,40,0.657894737
1,0.515141152,-0.202218963,1,0.238462702,10,3,13,17,0.717360115
1,0.612615264,0.005819147,1,0.058632105,10,3,36,39,0.606796117
1,0.510628157,-0.046785444,1,0.011401107,10,3,58,65,0.557413601
1,0.878154453,-0.067025132,1,0,10,3,5,65,0.945179584
1,0.653202903,-0.106675517,1,0.04758422,10,3,3,13,0.759878419
1,0.818641288,-0.04194391,0,0,10,3,6,40,0.860585198
1,0.635410922,0.013520375,1,0.090192607,10,3,21,39,0.621890547
0,0.604387564,-0.169606244,1,0,10,3,3,21,0.773993808
1,0.588471736,-0.021284361,0,0,10,3,5,6,0.609756098
0,0.620531018,-0.035636961,0,0,10,3,24,34,0.656167979
0,0.716481507,-0.109964774,1,0,10,3,26,189,0.826446281
1,0.562492647,0.005079046,1,0.133584548,10,3,45,49,0.557413601
1,0.55942963,-0.02949852,0,0,10,3,23,25,0.588928151
1,0.593054957,0.027444097,1,0.221998412,10,3,19,35,0.56561086
1,0.650654906,0.09448138,1,0.345400864,10,3,29,55,0.556173526
0,0.588207598,-0.109142472,1,0,10,3,33,44,0.69735007
1,0.536172132,-0.005539678,1,0.030114343,10,3,61,80,0.541711809
1,0.977022648,-0.009170646,0,0.624685612,10,3,2,189,0.986193294
0,0.680842739,-0.19827814,1,0,10,3,32,52,0.879120879
0,0.672026245,-0.026297777,0,0,10,3,9,19,0.698324022
0,0.51514839,-0.15779912,1,0.179629475,10,3,30,39,0.67294751
1,0.658320409,0.001290186,1,0.075027646,10,3,22,50,0.657030223
1,0.689686325,-0.061064426,1,0,10,3,10,34,0.750750751
0,0.680260067,0.0135934,1,0,10,3,15,21,0.666666667
1,0.677943959,-0.118234385,1,0.04493135,10,3,14,80,0.796178344
0,0.556647979,-0.133007194,1,0,10,3,38,65,0.689655172
1,0.574522775,-0.04969695,0,0,10,3,36,48,0.624219725
1,0.944051968,-0.011970977,0,0.264610794,10,3,1,39,0.956022945
1,0.867215533,-0.079754164,1,0,10,3,7,52,0.946969697
1,0.747004342,0.012789952,1,0.175789574,10,3,16,65,0.734214391
1,0.823098183,-0.038970783,0,0,10,3,6,21,0.862068966
1,0.857436669,-0.012128549,0,0.159681165,10,3,3,44,0.869565217
1,0.708183794,-0.073066206,1,0,10,3,11,49,0.78125
1,0.666370965,-0.075468798,1,0,10,3,8,29,0.741839763
1,0.54774741,-0.056117324,0,0,10,3,17,56,0.603864734
0,0.501136617,-0.225607569,1,0.234949414,10,3,18,22,0.726744186
1,0.580592962,0.017529899,1,0.063678791,10,3,13,36,0.563063063
0,0.671866239,0.059871135,1,0,10,3,12,23,0.611995104
1,0.804500146,0.058231489,1,0.370544119,10,3,5,22,0.746268657
1,0.930037253,0.088286411,1,0.720572429,10,3,1,14,0.841750842
1,0.892895388,0.02933753,1,0.438312816,10,3,2,16,0.863557858
1,0.720658748,-0.021181015,0,0.043794476,10,3,3,17,0.741839763
1,0.804493361,0.005771316,1,0.201576593,10,3,6,23,0.798722045
1,0.629706938,-0.076507751,1,0.005935058,10,3,10,19,0.706214689
1,0.597598967,-0.045901677,0,0,10,3,8,13,0.643500644
1,0.559661,-0.004036858,1,0.146970197,10,3,7,11,0.563697858
0,0.588471736,0.063812765,1,0,11,3,5,6,0.524658972
1,0.507380321,-0.029100366,0,0,11,3,3,7,0.536480687
1,0.859805814,0.009465678,1,0.286344082,11,3,2,8,0.850340136
1,0.88431288,0.014747663,1,0.35026422,11,3,1,10,0.869565217
1,0.771582423,-0.007233777,0,0.127272039,11,3,2,6,0.778816199
0,0.856419468,-0.039637879,0,0,11,3,1,3,0.896057348
1,0.828637394,-0.043962955,0,0,11,3,2,3,0.872600349
1,0.724010165,-0.090322083,1,0.015231557,11,3,5,9,0.814332248
0,0.551851363,-0.029543986,0,0,11,3,6,8,0.581395349
1,0.795047728,0.018650212,1,0.24113103,11,3,2,7,0.776397516
1,0.845179624,0.030847377,1,0.348787604,11,3,1,3,0.814332248
1,0.850884225,-0.018680993,0,0.116505359,11,3,1,8,0.869565217
0,0.514876728,-0.042536873,0,0.001695728,11,3,3,6,0.557413601
1,0.69156973,-0.076479425,1,0.001301409,11,3,7,9,0.768049155
1,0.782090751,0.006896952,1,0.186804975,11,3,2,5,0.775193798
0,0.511065557,-0.171062684,1,0.211099328,11,3,3,8,0.68212824
1,0.852809444,0.034478838,1,0.376026545,11,3,1,6,0.818330606
0,0.51942345,-0.033062737,0,0,11,3,5,7,0.552486188
1,0.896885965,-0.050083732,1,0,11,3,2,9,0.946969697
1,0.765984418,0.00840866,1,0.178223272,11,3,1,7,0.757575758
1,0.871176792,0.001611574,1,0.259259437,11,3,2,8,0.869565217
1,0.542360932,-0.09539417,1,0.07702308,11,3,1,2,0.637755102
0,0.507871987,-0.421496043,1,0.424851283,12,3,30,71,0.92936803
1,0.730403354,-0.159276362,1,0.083040378,12,3,85,314,0.889679715
1,0.675350049,-0.215915549,1,0.157384894,12,3,32,376,0.891265597
1,0.620858603,-0.154335196,1,0.108047615,12,3,23,43,0.775193798
1,0.687110757,-0.064768942,1,0,12,3,39,136,0.751879699
1,0.679513803,-0.080364616,1,0,12,3,31,69,0.759878419
0,0.687342258,0.009835483,1,0,12,3,49,80,0.677506775
1,0.506998941,-0.13816235,1,0.148814434,12,3,74,168,0.64516129
0,0.591818784,-0.041894777,1,0,12,3,72,77,0.633713561
1,0.501415668,-0.040883681,0,0,12,3,35,61,0.542299349
0,0.819855037,-0.026168651,0,0,12,3,7,78,0.846023689
1,0.521188757,-0.025259331,1,0,12,3,29,46,0.546448087
0,0.504926105,-0.042119847,0,0,12,3,73,81,0.547045952
1,0.904004942,-0.074468639,1,0.001752827,12,3,9,338,0.978473581
1,0.962143429,-0.003107536,0,0.499841732,12,3,1,47,0.965250965
1,0.540193968,-0.146619219,1,0.143401797,12,3,62,93,0.686813187
1,0.717912071,-0.023927692,0,0.031190378,12,3,52,83,0.741839763
1,0.851953817,0.093228476,1,0.526278004,12,3,60,628,0.758725341
1,0.710458389,-0.156092738,1,0.081520193,12,3,22,48,0.866551127
1,0.734907425,-0.029618569,0,0.015608209,12,3,68,142,0.764525994
1,0.777284046,0.011587262,1,0.198010516,12,3,169,222,0.765696784
1,0.719191869,-0.096468816,1,0.004881452,12,3,24,150,0.815660685
1,0.630274218,-0.070005895,1,0,12,3,40,66,0.700280112
1,0.620556648,-0.026273882,0,0,12,3,34,59,0.64683053
1,0.552437045,-0.087767821,1,0.229517258,12,3,50,70,0.640204866
0,0.510625058,-0.088177337,1,0.070789256,12,3,28,67,0.598802395
1,0.500345307,-0.191217626,1,0,12,3,79,86,0.691562932
0,0.755589321,-0.06408281,1,0,12,3,58,270,0.819672131
1,0.569084903,-0.056697325,0,0,12,3,147,170,0.625782228
0,0.649479909,-0.080447098,1,0,12,3,33,111,0.729927007
0,0.61558445,-0.0016995,0,0,12,3,64,195,0.617283951
0,0.708318355,-0.149314578,1,0,12,3,90,526,0.857632933
0,0.531940761,-0.163469531,1,0,12,3,100,172,0.695410292
0,0.704936081,0.101799772,1,0,12,3,139,162,0.603136309
1,0.522307695,-0.036351523,1,0.01523488,12,3,53,54,0.558659218
0,0.820740527,0.268254339,1,0,12,3,95,244,0.552486188
1,0.960670756,-0.008321492,0,0.412988303,1,3,1,74,0.968992248
1,0.570659926,-0.168985045,1,0.15761125,1,3,17,68,0.73964497
1,0.822398545,-0.020771775,0,0.088125833,1,3,24,72,0.84317032
0,0.722203111,-0.013091007,0,0,1,3,15,73,0.735294118
0,0.857917701,-0.020816921,0,0,1,3,4,40,0.878734622
1,0.836574863,-0.054690734,0,0,1,3,6,39,0.891265597
0,0.561751952,-0.042842969,0,0,1,3,46,61,0.604594921
0,0.76243702,0.109695505,1,0,1,3,95,270,0.652741514
0,0.601269829,-0.024512399,1,0,1,3,9,31,0.625782228
0,0.708144597,-0.100916892,1,0,1,3,30,80,0.809061489
1,0.774437048,-0.065899086,1,0,1,3,8,79,0.840336134
0,0.50370141,-0.115110471,1,0.120790131,1,3,78,111,0.618811881
0,0.785248487,-0.090408255,1,0,1,3,3,54,0.875656743
1,0.515232632,-0.214694375,1,0.2432272,1,3,52,85,0.729927007
0,0.736879248,-0.077452999,1,0,1,3,22,162,0.814332248
1,0.822181842,-0.044369284,0,0,1,3,222,526,0.866551127
0,0.649534757,0.029187362,1,0,1,3,16,195,0.620347395
0,0.624804508,-0.104058466,1,0,1,3,19,147,0.728862974
1,0.706358644,-0.048928365,0,0,1,3,40,80,0.755287009
1,0.546644492,-0.067606122,1,0.02070098,1,3,28,60,0.614250614
1,0.913304609,0.093632478,1,0.673208253,1,3,1,24,0.819672131
1,0.643319487,-0.008570996,0,0.038720322,1,3,31,54,0.651890482
0,0.540733682,-0.036633524,1,0,1,3,34,50,0.577367206
0,0.592954032,0.006787561,1,0,1,3,111,162,0.586166471
1,0.511811016,-0.057017198,0,0.012241509,1,3,26,62,0.568828214
1,0.50453153,-0.136494111,1,0.133359171,1,3,151,172,0.641025641
1,0.974856338,-0.007461933,0,0.615752313,1,3,1,162,0.982318271
1,0.974643805,0.081786663,1,0.936587808,1,3,8,95,0.892857143
1,0.851313717,-0.071195508,1,0,1,3,6,61,0.922509225
1,0.577270164,-0.18842662,1,0.182282678,1,3,31,40,0.765696784
1,0.685868451,-0.075166556,1,0,1,3,60,147,0.761035008
1,0.532238418,-0.194505768,1,0.213351371,1,3,32,195,0.726744186
1,0.625666507,-0.073634193,1,0,1,3,34,172,0.699300699
1,0.597374681,-0.037949334,1,0.327446173,1,3,26,222,0.635324015
1,0.541035483,-0.079311911,1,0.037682081,1,3,52,73,0.620347395
1,0.771545668,-0.045447796,0,0,1,3,8,32,0.816993464
1,0.917131906,0.201824324,1,0.805263017,1,3,1,31,0.715307582
1,0.856137234,-0.074961462,1,0,1,3,6,34,0.931098696
0,0.58808219,0.03923477,1,0,1,3,52,222,0.54884742
0,0.52985468,-0.100662344,1,0.093646552,1,3,17,60,0.630517024
1,0.782995258,-0.046192138,0,0,1,3,8,52,0.829187396
0,0.768717051,-0.088915882,1,0,1,3,6,60,0.857632933
0,0.687814944,-0.062935806,1,0,1,3,66,70,0.750750751
1,0.763495498,-0.113697484,1,0.030116482,1,3,90,288,0.877192982
1,0.53593897,-0.201524157,1,0.215218172,1,3,54,96,0.737463127
1,0.561954886,-0.252377362,1,0.250503546,1,3,59,68,0.814332248
0,0.605811576,0.003401937,1,0,1,3,47,51,0.602409639
0,0.505393635,-0.099201286,1,0.094531177,1,3,71,100,0.604594921
0,0.594967744,-0.022316207,1,0,1,3,35,65,0.617283951
1,0.574899252,-0.258434082,1,0.245240041,1,3,48,49,0.833333333
1,0.502765716,-0.16390095,1,0.171289452,1,3,57,95,0.666666667
0,0.726869776,-0.096175492,1,0,1,3,46,85,0.823045267
0,0.562062093,-0.195513665,1,0,1,3,39,102,0.757575758
0,0.552106206,-0.197518981,1,0,1,3,52,224,0.749625187
0,0.762393502,0.012768314,1,0,1,3,12,100,0.749625187
1,0.573877933,-0.088373723,1,0.04119031,1,3,28,63,0.662251656
0,0.546250545,-0.122198653,1,0,1,3,41,101,0.668449198
1,0.535988061,-0.314352075,1,0.327461625,1,3,22,61,0.850340136
1,0.703077216,-0.138673626,1,0.065461591,1,3,22,66,0.841750842
1,0.779473557,-0.032214754,0,0.012984868,1,3,45,157,0.811688312
0,0.608446563,-0.100773295,1,0,1,3,109,160,0.709219858
0,0.567593163,-0.000588655,0,0,1,3,38,56,0.568181818
0,0.523016206,-0.057030198,0,0.006988646,1,3,44,58,0.580046404
1,0.637558729,-0.063703543,1,0,1,3,73,80,0.701262272
1,0.603520239,0.053465233,1,0.215407124,1,3,50,99,0.550055006
0,0.708307558,-0.041692442,0,0,1,3,20,160,0.75
1,0.762595386,-0.127084329,1,0.04986527,1,3,3,96,0.889679715
1,0.862752909,-0.026926807,0,0.057161049,1,3,5,50,0.889679715
1,0.822499464,0.021217412,1,0.280342142,1,3,45,85,0.801282051
0,0.547005445,-0.106589326,1,0,1,3,35,101,0.653594771
1,0.551843033,-3.33467E-05,0,0.006112335,1,3,58,68,0.55187638
1,0.618072649,-0.032122409,0,0,1,3,32,47,0.650195059
1,0.762002574,0.058767694,1,0.314731272,1,3,14,90,0.70323488
1,0.571157651,-0.259407133,1,0.251973977,1,3,52,102,0.830564784
1,0.50543938,-0.085577169,1,0.051490062,1,3,28,73,0.591016548
0,0.512161978,-0.059266593,1,0.032527364,1,3,25,56,0.571428571
